title,type,genres,releaseYear,imdbAverageRating,imdbNumVotes
Peppa Pig,tv,"Adventure, Animation, Comedy",2004.0,6.3,7185.0
Dragon Ball,tv,"Action, Adventure, Animation",1986.0,8.5,70683.0
Outnumbered,tv,"Comedy, Drama",2007.0,8.1,12921.0
Dragon Ball Z,tv,"Action, Adventure, Animation",1989.0,8.8,94009.0
Heartbreak High,tv,"Drama, Romance",1994.0,7.8,3709.0
Flipping Out,tv,Reality-TV,2007.0,7.0,1330.0
Dennou Coil,tv,"Adventure, Animation, Comedy",2007.0,7.8,1041.0
Inspector George Gently,tv,"Crime, Drama, Mystery",2007.0,8.1,9074.0
He Who Can't Marry,tv,"Comedy, Drama",2006.0,8.0,1260.0
Death Note,tv,"Animation, Crime, Drama",2006.0,8.9,412512.0
Secret Diary of a Call Girl,tv,Drama,2007.0,7.3,14710.0
Sandglass,tv,Drama,1995.0,8.3,82.0
Super Why!,tv,"Adventure, Animation, Family",1999.0,6.0,1278.0
Keeping Up with the Kardashians,tv,"Family, Reality-TV",2007.0,2.9,31799.0
Heartland,tv,"Drama, Family",2007.0,8.4,20998.0
Adventure Time,tv,"Action, Adventure, Animation",2010.0,8.6,120549.0
Flower Shop Without Rose,tv,Drama,2008.0,7.7,176.0
Vientos de agua,tv,Drama,2006.0,8.7,1230.0
Strawberry Shortcake,tv,"Animation, Family, Musical",2003.0,5.6,651.0
Anne of Green Gables,tv,"Animation, Drama, Family",1979.0,7.7,2221.0
Tokyo Love Story,tv,"Drama, Romance",1991.0,8.4,1019.0
Wild Angel,tv,"Comedy, Drama, Romance",1998.0,7.3,2647.0
WWE Superstars,tv,"Action, Sport",2009.0,5.6,366.0
Boys Over Flowers,tv,"Comedy, Drama, Romance",2009.0,7.8,15463.0
Mononoke,tv,"Animation, Fantasy, Horror",2007.0,8.2,3403.0
The Pacific,tv,"Action, Adventure, Drama",2010.0,8.3,136529.0
Whitechapel,tv,"Crime, Mystery, Thriller",2009.0,7.8,15420.0
Scooby-Doo! Mystery Incorporated,tv,"Adventure, Animation, Comedy",2010.0,8.2,19666.0
The Vampire Diaries,tv,"Drama, Fantasy, Horror",2009.0,7.7,362895.0
Community,tv,Comedy,2009.0,8.5,301477.0
The Garfield Show,tv,"Adventure, Animation, Comedy",2008.0,5.6,3779.0
Three Kingdoms,tv,"Drama, History, War",2010.0,8.3,1434.0
The Search,tv,Crime,2020.0,5.7,755.0
The Syndicate,tv,"Drama, Mystery",2012.0,7.3,2001.0
Pororo the Little Penguin,tv,"Adventure, Animation, Comedy",2003.0,5.7,165.0
Sherlock,tv,"Crime, Drama, Mystery",2010.0,9.1,1036851.0
Mobile Suit Gundam SEED,tv,"Action, Adventure, Animation",2002.0,7.7,2837.0
The Hospital,tv,Drama,2006.0,7.2,72.0
H,tv,Comedy,1998.0,7.4,2011.0
Magical DoReMi,tv,"Action, Adventure, Animation",1999.0,6.7,909.0
Absolute Boyfriend,tv,"Comedy, Drama, Fantasy",2008.0,7.3,706.0
Chuggington,tv,"Adventure, Animation, Comedy",2008.0,5.8,839.0
Bo on the GO!,tv,"Animation, Family, Fantasy",2007.0,4.5,182.0
Bayside Shakedown,tv,Drama,1997.0,7.8,336.0
Beautiful Life,tv,"Drama, Romance",2000.0,7.8,724.0
Dinosaur King,tv,"Action, Adventure, Animation",2007.0,6.0,1089.0
The Staircase,tv,"Crime, Documentary, Drama",2004.0,7.8,28108.0
White Collar,tv,"Comedy, Crime, Drama",2009.0,8.2,147452.0
Gurren Lagann,tv,"Action, Adventure, Animation",2007.0,8.3,22772.0
Mobile Suit Gundam,tv,"Action, Adventure, Animation",1979.0,7.9,3005.0
Eden of the East,tv,"Action, Animation, Comedy",2009.0,7.4,4170.0
Pawn Stars,tv,"Comedy, Reality-TV",2009.0,7.2,18430.0
Parenthood,tv,"Comedy, Drama",2010.0,8.3,39807.0
One Outs,tv,"Animation, Drama, Sport",2008.0,8.2,2030.0
Sammy & Co,tv,Animation,2014.0,6.2,49.0
The Way We Were,tv,"Drama, Romance",2014.0,8.0,168.0
The File of Young Kindaichi,tv,"Action, Animation, Crime",1997.0,7.9,245.0
Beach Boys,tv,"Comedy, Drama",1997.0,8.1,294.0
MasterChef: The Professionals,tv,Reality-TV,2008.0,7.8,611.0
Costa!,tv,Romance,2001.0,4.5,297.0
The Keepers,tv,"Crime, Documentary, Mystery",2017.0,8.0,26090.0
Boys Over Flowers,tv,"Animation, Comedy, Drama",1996.0,7.4,423.0
The Prince of Tennis,tv,"Action, Animation, Comedy",2001.0,7.4,1019.0
Swap Shop,tv,Reality-TV,2021.0,6.6,464.0
Dresden,tv,"Drama, Romance, War",2006.0,6.6,2738.0
The Fix,tv,"Comedy, Talk-Show",2018.0,7.0,2172.0
Shinchan,tv,"Animation, Comedy, Family",1992.0,8.4,1884.0
Yu Yu Hakusho: Ghost Files,tv,"Action, Adventure, Animation",1992.0,8.5,16974.0
Dinosaur Train,tv,"Adventure, Animation, Family",2009.0,6.5,1918.0
Hoarders,tv,"Documentary, Reality-TV",2009.0,6.5,3780.0
Monster,tv,"Animation, Crime, Drama",2004.0,8.7,53912.0
Detective Conan,tv,"Action, Animation, Comedy",1996.0,8.5,16282.0
Bleach,tv,"Action, Adventure, Animation",2004.0,8.2,79068.0
Cowboy Bebop,tv,"Action, Adventure, Animation",1998.0,8.9,150257.0
Regular Show,tv,"Action, Adventure, Animation",2010.0,8.5,64430.0
Victorious,tv,"Comedy, Drama, Family",2010.0,7.0,31281.0
Big Time Rush,tv,"Comedy, Drama, Family",2009.0,6.5,15083.0
"Xia Yi Zhan, Xing Fu",tv,"Drama, Romance",2009.0,7.8,612.0
Das Haus Anubis,tv,"Adventure, Drama, Family",2009.0,4.9,306.0
The Mafia Dolls,tv,"Action, Drama",2009.0,6.4,430.0
You Are Beautiful,tv,"Comedy, Drama, Music",2009.0,7.6,5586.0
Iris,tv,"Action, Mystery, Romance",2009.0,7.7,2470.0
Lupin the Third,tv,"Action, Adventure, Animation",1971.0,7.8,2561.0
Rookie Blue,tv,"Action, Crime, Drama",2010.0,7.7,18965.0
La Reina del Sur,tv,"Action, Crime, Drama",2011.0,7.8,3640.0
Digimon: Digital Monsters,tv,"Action, Adventure, Animation",1999.0,7.4,23921.0
30 for 30,tv,"Biography, Documentary, History",2009.0,8.8,5790.0
Gun x Sword,tv,"Action, Animation, Sci-Fi",2005.0,7.1,636.0
Code Geass,tv,"Action, Animation, Drama",2006.0,8.7,88083.0
Eyeshield 21,tv,"Animation, Comedy, Drama",2005.0,7.6,800.0
Dragon Sakura,tv,"Comedy, Drama",2005.0,7.7,1951.0
Naruto: Shippuden,tv,"Action, Adventure, Animation",2007.0,8.7,190836.0
Fullmetal Alchemist: Brotherhood,tv,"Action, Adventure, Animation",2009.0,9.1,214848.0
Blue Mountain State,tv,"Comedy, Sport",2010.0,8.3,60643.0
WWE NXT,tv,"Action, Reality-TV, Sport",2010.0,7.5,2424.0
American Pickers,tv,"Documentary, Reality-TV",2010.0,7.0,8789.0
Chhota Bheem,tv,"Action, Adventure, Animation",2008.0,4.7,1294.0
Mister Maker,tv,Family,2007.0,7.0,328.0
Pasta,tv,"Comedy, Drama, Romance",2010.0,7.5,1266.0
Personal Taste,tv,"Comedy, Drama, Romance",2010.0,7.3,5249.0
The Qin Empire,tv,"Drama, History, War",2009.0,8.0,166.0
Ben & Holly's Little Kingdom,tv,"Adventure, Animation, Family",2009.0,7.4,1744.0
The Real Housewives of Beverly Hills,tv,Reality-TV,2010.0,5.6,7808.0
Frog & Friends,tv,"Animation, Family",2008.0,7.8,42.0
Dance Academy,tv,"Drama, Family, Music",2010.0,8.0,5212.0
The Looney Tunes Show,tv,"Adventure, Animation, Comedy",2011.0,7.8,16461.0
Ancient Aliens,tv,"Fantasy, History, Sci-Fi",2009.0,7.0,13016.0
The World That They Live In,tv,"Drama, Romance",2008.0,7.4,300.0
La niñera,tv,Comedy,2004.0,4.0,128.0
Young Justice,tv,"Action, Adventure, Animation",2010.0,8.6,47970.0
Running Man,tv,"Comedy, Game-Show, Reality-TV",2010.0,9.1,3831.0
My Girlfriend Is a Gumiho,tv,"Comedy, Fantasy, Romance",2010.0,7.6,3850.0
Ranczo,tv,Comedy,2006.0,7.2,973.0
My Little Pony: Friendship Is Magic,tv,"Adventure, Animation, Comedy",2010.0,7.7,23905.0
The Legend of Korra,tv,"Action, Adventure, Animation",2012.0,8.3,143406.0
Downton Abbey,tv,"Drama, Romance",2010.0,8.7,232776.0
Nodame Cantabile,tv,"Comedy, Drama, Music",2006.0,8.3,2459.0
Kino's Journey,tv,"Adventure, Animation, Drama",2003.0,8.3,3418.0
Chi's Sweet Home,tv,"Animation, Comedy, Family",2008.0,7.8,388.0
Shameless,tv,"Comedy, Drama",2011.0,8.5,305267.0
Rake,tv,"Comedy, Drama",2010.0,8.5,8978.0
Friday Night Dinner,tv,Comedy,2011.0,8.2,23714.0
Chloe's Closet,tv,"Adventure, Animation, Comedy",2009.0,7.3,100.0
Sungkyunkwan Scandal,tv,"Comedy, Drama, Romance",2010.0,7.8,1990.0
The Great British Baking Show,tv,"Game-Show, Reality-TV",2010.0,8.6,14020.0
Gold Rush,tv,Reality-TV,2010.0,7.2,5721.0
Master Keaton,tv,"Action, Adventure, Animation",1998.0,7.8,288.0
Blade of the Immortal,tv,"Action, Adventure, Animation",2008.0,6.7,761.0
Claymore,tv,"Action, Adventure, Animation",2007.0,8.0,15908.0
Oishinbo,tv,"Animation, Comedy, Drama",1988.0,7.9,37.0
Kurosagi,tv,"Action, Crime, Drama",2006.0,7.0,1508.0
Bananaman,tv,"Action, Adventure, Animation",1983.0,6.7,1825.0
The Wiggles,tv,"Adventure, Comedy, Family",1993.0,5.9,1105.0
House of Anubis,tv,"Adventure, Drama, Family",2011.0,7.3,5614.0
Wild Kratts,tv,"Adventure, Animation, Comedy",2011.0,7.7,2542.0
Bobobo-bo Bo-bobo,tv,"Action, Adventure, Animation",2003.0,7.1,1046.0
Face Off,tv,"Game-Show, Reality-TV",2011.0,8.2,7478.0
Honey and Clover,tv,"Animation, Comedy, Drama",2005.0,7.8,1427.0
Zatch Bell!,tv,"Action, Adventure, Animation",2003.0,7.2,1234.0
Berserk,tv,"Action, Adventure, Animation",1997.0,8.7,62834.0
City Hunter,tv,"Action, Animation, Comedy",1987.0,7.7,1722.0
Be Nice to People,tv,Drama,2002.0,7.3,34.0
Kurokawa no techou,tv,"Drama, Mystery, Romance",2004.0,7.4,36.0
Fruits Basket,tv,"Animation, Comedy, Drama",2001.0,7.8,6406.0
Graveyard Kitaro,tv,"Animation, Fantasy, Horror",2008.0,7.0,88.0
Surviving Death,tv,Documentary,2010.0,6.4,28.0
The Octonauts,tv,"Adventure, Animation, Comedy",2010.0,7.6,1716.0
The Amazing World of Gumball,tv,"Adventure, Animation, Comedy",2011.0,8.4,45703.0
Secret Garden,tv,"Comedy, Drama, Fantasy",2010.0,8.0,8100.0
Black & White,tv,Crime,2009.0,7.4,383.0
The Voice,tv,"Game-Show, Music, Reality-TV",2011.0,6.5,13686.0
Suits,tv,"Comedy, Drama",2011.0,8.4,507309.0
Startling by Each Step,tv,"Drama, Fantasy, Romance",2011.0,7.9,661.0
Dream High,tv,"Comedy, Drama, Music",2011.0,7.6,3857.0
One Piece,tv,"Action, Adventure, Animation",1999.0,9.0,281477.0
Fullmetal Alchemist,tv,"Action, Adventure, Animation",2003.0,8.5,81019.0
American Ninja Warrior,tv,"Action, Game-Show, Reality-TV",2009.0,6.8,4516.0
Tiger & Dragon,tv,"Comedy, Drama",2005.0,7.8,556.0
Love and Hip Hop: New York,tv,Reality-TV,2010.0,4.8,824.0
RuPaul's Drag Race: Untucked!,tv,Reality-TV,2009.0,7.7,3807.0
Blue Exorcist,tv,"Action, Animation, Drama",2011.0,7.4,15908.0
19-2,tv,"Crime, Drama",2011.0,8.6,1805.0
Ninjago: Masters of Spinjitzu,tv,"Action, Adventure, Animation",2011.0,7.7,9036.0
Love You,tv,"Comedy, Drama, Romance",2011.0,6.6,164.0
Angelo Rules,tv,"Animation, Comedy, Family",2010.0,6.7,2056.0
You Are My Destiny,tv,"Drama, Family, Romance",2008.0,6.7,121.0
You've Fallen for Me,tv,"Drama, Music, Romance",2011.0,7.1,2229.0
Puella Magi Madoka Magica,tv,"Action, Adventure, Animation",2011.0,8.2,12200.0
Anohana: The Flower We Saw That Day,tv,"Adventure, Animation, Drama",2011.0,8.1,16795.0
Tiger & Bunny,tv,"Action, Adventure, Animation",2011.0,7.4,1752.0
The Hour,tv,Drama,2011.0,8.0,12022.0
Love in the Wild,tv,Reality-TV,2011.0,6.6,478.0
Call the Midwife,tv,"Drama, History",2012.0,8.6,33120.0
The Sinner,tv,"Crime, Drama, Mystery",2017.0,7.8,144909.0
Oscar's Oasis,tv,"Adventure, Animation, Comedy",2011.0,7.3,887.0
Zig & Sharko,tv,"Adventure, Animation, Comedy",2010.0,6.8,1125.0
Hannibal,tv,"Crime, Drama, Horror",2013.0,8.5,288245.0
Protect the Boss,tv,"Comedy, Drama, Romance",2011.0,6.9,761.0
Daniel Tiger's Neighborhood,tv,"Animation, Family, Fantasy",2012.0,7.5,1560.0
Office Girls,tv,Romance,2011.0,6.9,215.0
The Fierce Wife,tv,Drama,2010.0,7.3,143.0
Lauras Stern,tv,Animation,2002.0,6.5,77.0
Fresh Meat,tv,"Comedy, Drama",2011.0,7.8,20197.0
Monaco Franze - Der ewige Stenz,tv,"Comedy, Crime, Drama",1983.0,8.3,1040.0
The Weissensee Saga,tv,Drama,2010.0,8.1,2421.0
Mord mit Aussicht,tv,"Comedy, Crime, Drama",2008.0,8.0,2107.0
I Cesaroni,tv,"Comedy, Drama, Family",2006.0,5.5,729.0
I liceali,tv,Drama,2008.0,6.6,181.0
Tutti pazzi per amore,tv,Romance,2008.0,7.3,256.0
Top Chef,tv,"Game-Show, Reality-TV",2006.0,7.7,7118.0
Antarctica,tv,"Adventure, Drama",2011.0,7.2,339.0
Top Boy,tv,"Crime, Drama, Thriller",2011.0,8.4,43294.0
Black Mirror,tv,"Crime, Drama, Mystery",2011.0,8.7,671029.0
Mako Mermaids,tv,"Adventure, Comedy, Drama",2013.0,6.7,5074.0
The Boat,tv,"Adventure, Drama, Fantasy",2011.0,7.1,5482.0
The Red Band Society,tv,"Comedy, Drama",2011.0,8.1,1658.0
Hemlock Grove,tv,"Drama, Fantasy, Horror",2013.0,7.0,43465.0
Lilyhammer,tv,"Comedy, Crime, Drama",2012.0,7.9,33299.0
Mr. D,tv,Comedy,2012.0,7.5,2972.0
SKET Dance,tv,"Animation, Comedy, Drama",2011.0,7.4,432.0
Borgen,tv,Drama,2010.0,8.5,31013.0
Steins;Gate,tv,"Animation, Comedy, Drama",2011.0,8.8,80391.0
Slam Dunk,tv,"Animation, Comedy, Drama",1993.0,8.7,8209.0
Fighting Spirit,tv,"Action, Animation, Comedy",2000.0,8.8,12965.0
Akagi,tv,"Animation, Sport, Thriller",2005.0,7.7,801.0
Love & Hip Hop: Atlanta,tv,Reality-TV,2012.0,5.5,1038.0
Inazuma Eleven,tv,"Animation, Comedy, Family",2008.0,8.2,3140.0
Toradora!,tv,"Animation, Comedy, Drama",2008.0,7.9,20415.0
Alfons Åberg,tv,"Animation, Family, Short",1979.0,6.9,446.0
Gyakkyô burai Kaiji,tv,"Action, Animation, Thriller",2007.0,8.2,4196.0
Great Teacher Onizuka,tv,"Animation, Comedy, Drama",1999.0,8.5,12571.0
Miss Fisher's Murder Mysteries,tv,"Crime, Drama, History",2012.0,8.2,18301.0
Rooftop Prince,tv,"Comedy, Fantasy, Romance",2012.0,7.7,3217.0
Horrid Henry,tv,"Adventure, Animation, Comedy",2006.0,6.4,1474.0
Berlin Alexanderplatz,tv,"Crime, Drama",1980.0,8.4,5031.0
Birdsong,tv,"Drama, Romance, War",2012.0,7.3,6364.0
Bikie Wars: Brothers in Arms,tv,Drama,2012.0,7.0,891.0
Pablo Escobar: El Patrón del Mal,tv,"Biography, Crime, Drama",2012.0,8.4,6292.0
Psycho-Pass,tv,"Action, Animation, Crime",2012.0,8.1,23796.0
Braunschlag,tv,Drama,2012.0,8.2,1641.0
Line of Duty,tv,"Crime, Drama, Mystery",2012.0,8.7,74685.0
Vikings,tv,"Action, Adventure, Drama",2013.0,8.5,610077.0
My Phone Genie,tv,"Comedy, Family",2012.0,6.7,34.0
Magic Kaito,tv,"Adventure, Animation, Comedy",2010.0,7.2,424.0
The Mindy Project,tv,Comedy,2012.0,7.5,35585.0
The Innocent Man,tv,Drama,2012.0,7.6,2428.0
The Bridge,tv,"Crime, Mystery, Thriller",2011.0,8.6,80208.0
"Tayo, the Little Bus",tv,"Animation, Comedy, Family",2010.0,5.4,221.0
Teen Titans Go!,tv,"Adventure, Animation, Comedy",2013.0,5.7,26350.0
Space Brothers,tv,"Animation, Comedy, Sci-Fi",2012.0,8.2,601.0
Chihayafuru,tv,"Animation, Comedy, Drama",2011.0,8.1,1663.0
Rookies,tv,"Drama, Sport",2008.0,7.7,273.0
Ushijima the Loan Shark,tv,Comedy,2010.0,7.1,120.0
The Moon Embracing the Sun,tv,"Drama, Fantasy, Romance",2012.0,7.9,3690.0
Dog of Flanders,tv,"Animation, Drama, Family",1975.0,8.0,326.0
Jam: The Drama,tv,"Comedy, Drama, Music",2021.0,6.6,9.0
Sam & Cat,tv,"Comedy, Drama, Family",2013.0,5.7,12611.0
Sword Art Online,tv,"Action, Adventure, Animation",2012.0,7.5,56341.0
Kuroko's Basketball,tv,"Animation, Comedy, Sport",2012.0,8.2,12958.0
JoJo's Bizarre Adventure,tv,"Action, Adventure, Animation",2012.0,8.5,40636.0
Keizoku 2: SPEC - Keishichou kouanbu kouan daigoka mishou jiken tokubetsu taisakugakari jikenbo,tv,"Crime, Drama, Fantasy",2010.0,7.4,417.0
I Miss You,tv,"Action, Crime, Drama",2012.0,7.5,1001.0
Doctor X,tv,"Comedy, Drama, Mystery",2012.0,7.5,828.0
Masha and the Bear,tv,"Adventure, Animation, Comedy",2007.0,7.3,4253.0
Carrossel,tv,"Adventure, Comedy, Drama",2012.0,6.8,491.0
Jin,tv,"Drama, Fantasy, Romance",2009.0,7.9,1360.0
Naruto,tv,"Action, Adventure, Animation",2002.0,8.4,141613.0
Fairy Tail,tv,"Action, Adventure, Animation",2009.0,7.9,29856.0
Hunter x Hunter,tv,"Action, Adventure, Animation",2011.0,9.0,156261.0
Yakitate!! Japan,tv,"Animation, Comedy, Drama",2004.0,7.7,516.0
Dr. Coto's Clinic,tv,Drama,2003.0,7.5,80.0
Redfern Now,tv,Drama,2012.0,7.9,689.0
Kingdom,tv,"Action, Animation, Drama",2012.0,8.7,4333.0
MeatEater,tv,Documentary,2012.0,7.6,1703.0
Janet King,tv,"Crime, Drama, Mystery",2014.0,7.7,2724.0
A Lion in the House,tv,Documentary,2006.0,8.8,403.0
The Blacklist,tv,"Crime, Drama, Mystery",2013.0,7.9,287264.0
Hitler: The Rise of Evil,tv,"Biography, Drama, History",2003.0,7.2,24258.0
Midnight Diner,tv,"Comedy, Drama",2009.0,8.6,3404.0
Vicious,tv,Comedy,2013.0,8.1,10307.0
"That Winter, the Wind Blows",tv,Drama,2013.0,7.5,2511.0
The Bridge,tv,"Crime, Drama, Mystery",2013.0,7.6,20776.0
Low Winter Sun,tv,"Crime, Drama",2013.0,7.0,6117.0
Into the Badlands,tv,"Action, Adventure, Drama",2015.0,7.9,50945.0
The Tom and Jerry Show,tv,"Adventure, Animation, Comedy",2011.0,7.2,4014.0
Black Sails,tv,"Action, Adventure, Drama",2014.0,8.2,119731.0
Rodzinka.pl,tv,Comedy,2011.0,6.0,760.0
Misja Afganistan,tv,"Action, War",2012.0,6.6,191.0
Krew z krwi,tv,"Action, Crime, Drama",2012.0,7.4,278.0
Heirs,tv,"Comedy, Drama, Romance",2013.0,7.5,14698.0
Paradoks,tv,Crime,2012.0,6.6,221.0
Instynkt,tv,Crime,2011.0,4.7,177.0
The 100,tv,"Action, Drama, Sci-Fi",2014.0,7.5,287880.0
Brooklyn Nine-Nine,tv,"Comedy, Crime",2013.0,8.4,387410.0
The Fall,tv,"Crime, Drama, Thriller",2013.0,8.1,124878.0
The Inheritance,tv,Drama,2023.0,6.0,1356.0
My Love: Six Stories of True Love,tv,"Documentary, Romance",2021.0,7.4,352.0
Below Deck,tv,Reality-TV,2013.0,7.5,5438.0
Murder in the North,tv,"Comedy, Crime, Mystery",2012.0,5.7,161.0
The Voice Thailand,tv,Music,2012.0,6.5,6.0
Black Butler,tv,"Action, Animation, Comedy",2008.0,7.6,10030.0
Chosen,tv,"Drama, Mystery, Sci-Fi",2022.0,4.7,1719.0
Rita,tv,"Comedy, Drama",2012.0,8.1,10472.0
Der Tatortreiniger,tv,"Comedy, Crime",2011.0,8.5,8330.0
Justin Time,tv,"Adventure, Animation, Comedy",2011.0,6.7,263.0
Teenage Mutant Ninja Turtles,tv,"Action, Adventure, Animation",2012.0,7.9,16041.0
Mia and Me,tv,"Adventure, Animation, Family",2012.0,6.7,1086.0
Man Down,tv,Comedy,2013.0,7.6,5530.0
Al Kabeer,tv,"Comedy, Romance",2010.0,8.5,4489.0
Woman,tv,Drama,2013.0,7.8,371.0
Hormones,tv,"Comedy, Drama, Romance",2013.0,8.0,848.0
Hubert ohne Staller,tv,"Comedy, Crime, Drama",2011.0,7.6,981.0
The Flying Publicist,tv,Drama,2013.0,6.8,288.0
Love,tv,"Comedy, Drama, Romance",2016.0,7.6,47118.0
I Hear Your Voice,tv,"Comedy, Drama, Fantasy",2013.0,8.0,5053.0
Power,tv,"Crime, Drama",2014.0,8.1,54875.0
Mashiny skazki,tv,"Animation, Family",2011.0,5.7,116.0
The Solitary Gourmet,tv,Drama,2012.0,8.1,544.0
Gogglebox,tv,"Documentary, Reality-TV",2013.0,7.4,3120.0
Shtisel,tv,Drama,2013.0,8.6,8416.0
Fist of the North Star,tv,"Action, Adventure, Animation",1984.0,8.2,3804.0
Kochira Katsushika-ku Kameari Koen Mae Hashutsujo,tv,"Animation, Comedy",1996.0,8.1,625.0
Death Comes to Pemberley,tv,"Drama, Mystery, Romance",2013.0,7.1,8847.0
Nana,tv,"Animation, Comedy, Drama",2006.0,8.5,6981.0
Outlander,tv,"Adventure, Drama, Fantasy",2014.0,8.3,188905.0
Two Fathers,tv,Drama,2013.0,7.9,94.0
Khawatir,tv,"Documentary, Family, Reality-TV",2005.0,9.1,4484.0
Gintama,tv,"Action, Animation, Comedy",2005.0,8.7,17538.0
Les Aventures de Petit Ours brun,tv,Animation,2003.0,4.7,65.0
Battleground,tv,"Comedy, Drama",2012.0,7.7,349.0
Om Nom Stories,tv,"Action, Adventure, Animation",2011.0,6.0,150.0
PAW Patrol,tv,"Adventure, Animation, Comedy",2013.0,6.1,7225.0
The Master's Sun,tv,"Comedy, Fantasy, Horror",2013.0,8.0,5880.0
Good Doctor,tv,"Drama, Romance",2013.0,7.9,2434.0
Jack Irish,tv,"Crime, Drama",2016.0,7.8,3560.0
The Madness,tv,"Crime, Drama, Thriller",2024.0,6.4,15237.0
Adoration,tv,"Crime, Drama, Mystery",2024.0,5.7,740.0
Talentless TAKANO,tv,Comedy,2024.0,7.2,91.0
Love in the Big City,tv,"Comedy, Romance",2024.0,8.9,1689.0
ATRI: My Dear Moments,tv,"Animation, Drama, Romance",2024.0,6.4,234.0
The Helicopter Heist,tv,"Action, Crime, Drama",2024.0,7.4,5014.0
Dandadan,tv,"Action, Adventure, Animation",2024.0,8.5,25617.0
Uzumaki,tv,"Animation, Drama, Horror",2024.0,6.5,6733.0
Life in Colour,tv,Documentary,2021.0,8.2,4218.0
Kill Me Love Me,tv,Drama,2024.0,7.3,373.0
BoJack Horseman,tv,"Animation, Comedy, Drama",2014.0,8.8,205386.0
Babylon,tv,"Comedy, Crime, Drama",2014.0,7.1,2403.0
Lavender Fields,tv,"Action, Drama, Mystery",2024.0,6.7,45.0
Demon Lord 2099,tv,"Action, Animation, Drama",2024.0,6.9,520.0
The Walking Dead: Daryl Dixon,tv,"Drama, Horror",2023.0,7.5,31029.0
Ranma ½,tv,"Action, Adventure, Animation",2024.0,7.9,2424.0
Supergirl,tv,"Action, Adventure, Drama",2015.0,6.2,131572.0
Tower of God,tv,"Action, Adventure, Animation",2020.0,7.5,9423.0
Dragon Ball Daima,tv,"Action, Adventure, Animation",2024.0,8.0,5689.0
Lockwood & Co.,tv,"Action, Adventure, Drama",2023.0,7.4,28209.0
Wednesday,tv,"Comedy, Crime, Fantasy",2022.0,8.0,403133.0
MF Ghost,tv,"Action, Animation, Sport",2023.0,7.4,568.0
Sailor Moon Crystal,tv,"Action, Adventure, Animation",2014.0,7.8,2663.0
Food Wars: Shokugeki no Soma,tv,"Animation, Comedy, Drama",2015.0,8.1,13433.0
The Dangers in My Heart,tv,"Animation, Comedy, Drama",2023.0,8.1,3786.0
Haikyu!!,tv,"Animation, Comedy, Drama",2014.0,8.7,42435.0
2.5 Dimensional Seduction,tv,"Animation, Comedy, Romance",2024.0,6.6,444.0
Great Pretender,tv,"Adventure, Animation, Comedy",2020.0,7.8,7290.0
Tomb Raider: The Legend of Lara Croft,tv,"Action, Adventure, Animation",2024.0,5.5,6677.0
Wonderful Precure!,tv,"Action, Adventure, Animation",2024.0,6.9,71.0
Mr. Plankton,tv,"Comedy, Romance",2024.0,8.1,4654.0
Assasination Classroom,tv,"Action, Animation, Comedy",2013.0,7.9,23310.0
Shangri-La Frontier,tv,"Action, Adventure, Animation",2023.0,7.5,3649.0
You Are Ms. Servant,tv,"Animation, Comedy, Romance",2024.0,6.2,824.0
"As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World",tv,"Adventure, Animation, Fantasy",2024.0,6.6,833.0
Fairy Tail: 100 Years Quest,tv,"Action, Adventure, Animation",2024.0,7.5,1281.0
Puniru is a Kawaii Slime,tv,"Animation, Comedy, Fantasy",2024.0,6.5,53.0
Karakai Jouzu no Takagi-san,tv,"Animation, Comedy, Romance",2018.0,7.7,3176.0
Copenhagen Cowboy,tv,"Crime, Drama, Thriller",2022.0,6.7,6247.0
Jentry Chau vs. The Underworld,tv,"Action, Adventure, Animation",2024.0,7.9,1275.0
Scissor Seven,tv,"Action, Adventure, Animation",2018.0,8.4,5010.0
That Time I Got Reincarnated as a Slime,tv,"Action, Adventure, Animation",2018.0,8.1,18369.0
My Heroic Husband,tv,"Animation, Comedy, Fantasy",2023.0,6.9,25.0
From,tv,"Drama, Horror, Mystery",2022.0,7.8,132622.0
The Irregular at Magic High School,tv,"Action, Animation, Drama",2014.0,7.0,4447.0
No Longer Allowed in Another World,tv,"Adventure, Animation, Comedy",2024.0,6.7,1129.0
Blue Lock,tv,"Animation, Sport, Thriller",2022.0,8.2,23317.0
"The Most Notorious ""Talker"" Runs the World's Greatest Clan",tv,"Action, Adventure, Animation",2024.0,7.3,676.0
The End of the F***ing World,tv,"Adventure, Comedy, Crime",2017.0,8.0,231904.0
Mighty MonsterWheelies,tv,"Action, Adventure, Animation",2024.0,7.5,54.0
